"player_id","team_abbrev","gp_onice","cf_5v5","ca_5v5","gf_5v5","ga_5v5","ev_goals","ev_assists","pp_goals","pp_assists","pk_ga","pp_shots","pk_shots_against","pp_gf_onice","pk_ga_onice","pen_taken","pen_drawn","toi_5v5_sec","toi_pp_sec","toi_pk_sec","cf_pct_5v5","gf_per60_5v5","ga_per60_5v5","ev_points_per60","pp_points_per60","pk_ga_per60","pk_save_pct","pp_gf_onice_per60","pk_ga_onice_per60","toi_all_tracked_sec","pen_taken_per60","pen_drawn_per60","penalty_diff_per60"
"8477365","PIT",36,512,529,49,54,1,2,0,0,0,6,159,6,18,14,1,30939,213,4128,49.2,5.7,6.28,0.35,0,0,1,101.41,15.7,35280,1.43,0.1,-1.33
"8481551","BUF",8,293,327,17,11,0,1,0,0,1,97,60,6,6,0,1,19964,2895,2052,47.3,3.07,1.98,0.18,0,1.75,0.9833,7.46,10.53,24911,0,0.14,0.14
"8483500","BUF",35,415,398,38,27,6,7,1,4,1,72,8,9,5,8,8,26874,2819,372,51,5.09,3.62,1.74,6.39,9.68,0.875,11.49,48.39,30065,0.96,0.96,0
"8484145","BUF",49,670,558,66,36,8,14,2,2,3,146,68,21,16,23,31,38027,4647,3070,54.6,6.25,3.41,2.08,3.1,3.52,0.9559,16.27,18.76,45744,1.81,2.44,0.63
"8484305","BUF",30,299,329,33,18,0,2,1,0,0,2,21,2,4,4,4,19745,198,680,47.6,6.02,3.28,0.36,18.18,0,1,36.36,21.18,20623,0.7,0.7,0
"8476456","CGY",26,348,331,21,22,5,3,2,2,0,131,29,8,5,13,12,21358,3602,1584,51.3,3.54,3.71,1.35,4,0,1,8,11.36,26544,1.76,1.63,-0.13
"8480813","MTL",47,383,427,28,34,1,3,0,0,0,14,110,12,10,7,10,26877,716,3227,47.3,3.75,4.55,0.54,0,0,1,60.34,11.16,30820,0.82,1.17,0.35
"8481593","MTL",42,494,526,32,36,2,6,0,0,0,3,18,2,8,16,8,33653,138,958,48.4,3.42,3.85,0.86,0,0,1,52.17,30.06,34749,1.66,0.83,-0.83
"8482749","MTL",1,7,9,0,1,0,0,0,0,0,0,0,0,0,1,0,471,7,0,43.8,0,7.64,0,0,NA,NA,0,NA,478,7.53,0,-7.53
"8479705","ANA",42,544,509,40,44,4,6,0,0,0,29,8,19,6,23,13,28218,881,344,51.7,5.1,5.61,1.28,0,0,1,77.64,62.79,29443,2.81,1.59,-1.22
"8480828","BOS",2,26,9,0,3,0,0,0,0,0,0,1,0,1,0,0,1104,0,81,74.3,0,9.78,0,NA,0,1,NA,44.44,1185,0,0,0
"8480208","OTT",46,654,527,45,50,11,10,9,14,2,261,8,35,6,16,23,38134,6363,481,55.4,4.25,4.72,1.98,13.01,14.97,0.75,19.8,44.91,44978,1.28,1.84,0.56
"8481546","PHI",51,731,863,49,57,2,7,1,0,1,99,261,8,31,17,11,54007,3974,6909,45.9,3.27,3.8,0.6,0.91,0.52,0.9962,7.25,16.15,64890,0.94,0.61,-0.33
"8482172","CHI",33,221,324,16,30,0,3,0,0,0,2,54,2,3,3,9,18213,238,2210,40.6,3.16,5.93,0.59,0,0,1,30.25,4.89,20661,0.52,1.57,1.05
"8483752","TBL",17,178,150,13,9,2,4,0,0,0,18,5,3,3,4,15,10359,861,382,54.3,4.52,3.13,2.09,0,0,1,12.54,28.27,11602,1.24,4.65,3.41
"8479496","NYI",19,802,788,26,35,0,0,0,0,1,112,131,5,8,0,4,47778,3747,4596,50.4,1.96,2.64,0,0,0.78,0.9924,4.8,6.27,56121,0,0.26,0.26
"8480871","NYI",16,175,223,13,22,0,2,0,1,1,10,3,2,3,4,0,11737,467,330,44,3.99,6.75,0.61,7.71,10.91,0.6667,15.42,32.73,12534,1.15,0,-1.15
"8481237","NYI",38,339,348,22,28,1,4,0,0,0,12,15,6,3,10,10,22942,621,530,49.3,3.45,4.39,0.78,0,0,1,34.78,20.38,24093,1.49,1.49,0
"8479576","SJS",32,404,463,26,41,1,4,0,0,0,7,172,7,15,19,11,30082,173,4194,46.6,3.11,4.91,0.6,0,0,1,145.66,12.88,34449,1.99,1.15,-0.84
"8482861","SJS",15,184,218,15,18,0,3,0,0,0,1,26,0,5,6,1,12328,195,816,45.8,4.38,5.26,0.88,0,0,1,0,22.06,13339,1.62,0.27,-1.35
"8476897","STL",33,231,361,19,42,1,6,0,0,1,30,84,7,7,13,7,20525,1461,2545,39,3.33,7.37,1.23,0,1.41,0.9881,17.25,9.9,24531,1.91,1.03,-0.88
"8477070","UTA",27,211,224,16,13,2,2,0,0,1,14,0,11,0,5,4,13592,444,6,48.5,4.24,3.44,1.06,0,600,NA,89.19,0,14042,1.28,1.03,-0.25
"8480058","VAN",16,195,223,12,28,1,3,0,0,0,1,11,1,6,4,1,11893,84,399,46.7,3.63,8.48,1.21,0,0,1,42.86,54.14,12376,1.16,0.29,-0.87
"8481024","VAN",46,490,512,37,58,8,11,2,2,1,85,7,23,3,11,21,31757,3040,194,48.9,4.19,6.57,2.15,4.74,18.56,0.8571,27.24,55.67,34991,1.13,2.16,1.03
"8482496","VAN",1,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,27.3,8.85,0,0,NA,NA,NA,NA,NA,407,0,0,0
"8484136","VAN",40,378,427,20,46,8,3,0,0,0,18,16,10,4,13,7,26530,1042,649,47,2.71,6.24,1.49,0,0,1,34.55,22.19,28221,1.66,0.89,-0.77
"8484241","NSH",46,505,546,38,38,9,7,0,2,0,90,4,7,4,7,14,29262,4233,479,48,4.68,4.68,1.97,1.7,0,1,5.95,30.06,33974,0.74,1.48,0.74
"8470621","LAK",44,452,438,29,26,4,8,3,4,1,133,11,14,11,20,17,27608,4534,319,50.8,3.78,3.39,1.56,5.56,11.29,0.9091,11.12,124.14,32461,2.22,1.89,-0.33
"8477454","DAL",27,200,219,21,16,3,1,0,0,0,7,1,6,1,7,8,16023,266,71,47.7,4.72,3.59,0.9,0,0,1,81.2,50.7,16360,1.54,1.76,0.22
"8479985","SEA",10,115,140,8,13,0,1,0,0,0,3,14,2,3,1,4,8104,35,428,45.1,3.55,5.77,0.44,0,0,1,205.71,25.23,8567,0.42,1.68,1.26
"8483471","WPG",23,184,218,11,20,3,2,0,1,2,47,0,4,0,3,3,12855,1892,49,45.8,3.08,5.6,1.4,1.9,146.94,NA,7.61,0,14796,0.73,0.73,0
"8483570","SEA",32,285,307,27,35,4,3,0,0,1,12,102,9,9,3,6,18602,760,2709,48.1,5.23,6.77,1.35,0,1.33,0.9902,42.63,11.96,22071,0.49,0.98,0.49
"8484800","SEA",35,401,440,28,35,2,4,0,0,2,45,9,3,9,12,15,25135,1768,243,47.7,4.01,5.01,0.86,0,29.63,0.7778,6.11,133.33,27146,1.59,1.99,0.4
"8481529","COL",1,29,18,2,1,0,0,0,0,0,21,17,1,0,0,0,1674,636,604,61.7,4.3,2.15,0,0,0,1,5.66,0,2914,0,0,0
"8482911","CAR",17,255,170,16,15,0,6,0,0,0,4,22,2,8,3,1,13821,144,791,60,4.17,3.91,1.56,0,0,1,50,36.41,14756,0.73,0.24,-0.49
"8482947","COL",30,221,162,14,12,0,1,0,0,0,1,5,0,1,7,10,12085,190,200,57.7,4.17,3.57,0.3,0,0,1,0,18,12475,2.02,2.89,0.87
"8484428","CAR",6,86,68,6,2,0,0,0,0,0,0,13,0,3,5,2,4889,49,536,55.8,4.42,1.47,0,0,0,1,0,20.15,5474,3.29,1.32,-1.97
"8478013","EDM",38,586,675,41,54,1,9,0,1,3,50,52,8,18,9,5,36092,2002,2032,46.5,4.09,5.39,1,1.8,5.31,0.9423,14.39,31.89,40126,0.81,0.45,-0.36
"8477541","TOR",4,49,41,3,3,0,0,0,0,0,0,2,0,0,3,1,2638,0,87,54.4,4.09,4.09,0,NA,0,1,NA,0,2725,3.96,1.32,-2.64
"8479026","TOR",29,314,452,22,42,0,2,0,0,0,3,40,2,7,11,1,23056,68,1725,41,3.44,6.56,0.31,0,0,1,105.88,14.61,24849,1.59,0.14,-1.45
"8476474","NJD",18,178,205,7,12,1,0,1,2,0,75,3,5,3,9,4,11662,1742,139,46.5,2.16,3.7,0.31,6.2,0,1,10.33,77.7,13543,2.39,1.06,-1.33
"8482475","PIT",45,522,560,48,50,10,12,2,4,2,128,6,15,6,5,13,32691,4115,506,48.2,5.29,5.51,2.42,5.25,14.23,0.6667,13.12,42.69,37312,0.48,1.25,0.77
"8483573","WSH",36,355,428,29,30,4,2,0,2,1,92,2,10,2,9,10,22448,2829,223,45.3,4.65,4.81,0.96,2.55,16.14,0.5,12.73,32.29,25500,1.27,1.41,0.14
"8483503","PIT",2,23,15,1,5,0,0,0,0,0,0,0,0,0,1,0,1270,0,8,60.5,2.83,14.17,0,NA,0,NA,NA,0,1278,2.82,0,-2.82
"8484135","WPG",8,65,79,4,4,0,1,0,0,0,0,9,0,0,2,1,4317,101,128,45.1,3.34,3.34,0.83,0,0,1,0,0,4546,1.58,0.79,-0.79
"8479980","NSH",41,655,705,41,50,1,6,0,0,0,15,107,14,12,16,4,41245,740,4880,48.2,3.58,4.36,0.61,0,0,1,68.11,8.85,46865,1.23,0.31,-0.92
"8482445","CGY",18,753,804,28,40,0,0,0,1,1,77,108,4,11,1,0,48901,3445,4121,48.4,2.06,2.94,0,1.04,0.87,0.9907,4.18,9.61,56467,0.06,0,-0.06
"8483565","NSH",41,565,503,27,43,2,5,1,2,0,56,55,11,9,5,12,31410,2441,2342,52.9,3.09,4.93,0.8,4.42,0,1,16.22,13.83,36193,0.5,1.19,0.69
"8478406","COL",32,1638,1232,66,57,0,0,0,0,2,227,201,16,14,0,0,85843,7026,7798,57.1,2.77,2.39,0,0,0.92,0.99,8.2,6.46,100667,0,0,0
"8480825","SJS",2,13,17,1,1,0,1,0,0,0,0,0,0,0,0,0,969,17,0,43.3,3.72,3.72,3.72,0,NA,NA,0,NA,986,0,0,0
"8482953","COL",6,41,35,0,1,0,0,0,0,0,0,0,0,0,2,0,2007,0,3,53.9,0,1.79,0,NA,0,NA,NA,0,2010,3.58,0,-3.58
"8479193","DAL",18,720,783,42,33,0,0,0,0,1,132,123,16,8,1,1,52240,4990,4439,47.9,2.89,2.27,0,0,0.81,0.9919,11.54,6.49,61669,0.06,0.06,0
"8479393","FLA",25,194,236,17,23,4,2,0,0,1,5,15,0,3,3,3,13961,442,564,45.1,4.38,5.93,1.55,0,6.38,0.9333,0,19.15,14967,0.72,0.72,0
"8480840","DAL",51,396,432,41,35,3,5,0,0,0,18,222,18,14,5,11,31732,863,6101,47.8,4.65,3.97,0.91,0,0,1,75.09,8.26,38696,0.47,1.02,0.55
"8481655","FLA",18,148,149,13,17,2,1,0,0,0,8,27,3,6,1,1,10433,515,942,49.8,4.49,5.87,1.04,0,0,1,20.97,22.93,11890,0.3,0.3,0
"8478413","BUF",30,233,296,21,26,3,3,0,0,0,11,142,10,10,15,12,16928,320,3684,44,4.47,5.53,1.28,0,0,1,112.5,9.77,20932,2.58,2.06,-0.52
"8480045","BUF",26,1113,1105,54,46,0,0,0,0,3,210,198,23,14,2,0,76353,6766,6954,50.2,2.55,2.17,0,0,1.55,0.9848,12.24,7.25,90073,0.08,0,-0.08
"8480891","BUF",21,254,266,18,25,0,1,0,0,0,2,23,2,3,15,7,15573,46,1093,48.8,4.16,5.78,0.23,0,0,1,156.52,9.88,16712,3.23,1.51,-1.72
"8482765","WPG",30,235,294,22,25,3,1,1,1,1,67,2,4,2,0,4,17372,2395,120,44.4,4.56,5.18,0.83,3.01,30,0.5,6.01,60,19887,0,0.72,0.72
"8478104","MTL",8,64,73,7,4,2,2,0,0,0,1,4,1,4,5,4,4059,59,71,46.7,6.21,3.55,3.55,0,0,1,61.02,202.82,4189,4.3,3.44,-0.86
"8481848","PHI",4,30,26,0,1,0,0,0,0,0,0,1,0,0,0,1,1932,33,131,53.6,0,1.86,0,0,0,1,0,0,2096,0,1.72,1.72
"8482783","PHI",4,104,78,5,8,0,0,0,0,0,14,17,0,1,0,0,6136,533,396,57.1,2.93,4.69,0,0,0,1,0,9.09,7065,0,0,0
"8482516","STL",13,110,173,11,18,0,1,0,0,0,1,9,1,1,5,4,9593,68,502,38.9,4.13,6.75,0.38,0,0,1,52.94,7.17,10163,1.77,1.42,-0.35
"8484164","STL",44,479,513,48,44,5,5,2,1,3,103,12,11,12,13,5,31783,4117,416,48.3,5.44,4.98,1.13,2.62,25.96,0.75,9.62,103.85,36316,1.29,0.5,-0.79
"8475752","MIN",16,113,152,8,10,2,0,0,0,0,2,1,0,0,2,3,7589,145,44,42.6,3.79,4.74,0.95,0,0,1,0,0,7778,0.93,1.39,0.46
"8476907","VAN",4,47,55,5,2,1,3,0,0,0,2,0,2,0,1,1,2617,45,0,46.1,6.88,2.75,5.5,0,NA,NA,160,NA,2662,1.35,1.35,0
"8480259","MIN",16,119,163,5,13,0,2,0,0,0,4,10,0,3,0,4,7883,204,386,42.2,2.28,5.94,0.91,0,0,1,0,27.98,8473,0,1.7,1.7
"8484240","VAN",45,530,729,40,71,3,6,0,1,0,59,42,16,10,9,7,40690,2760,2004,42.1,3.54,6.28,0.8,1.3,0,1,20.87,17.96,45454,0.71,0.55,-0.16
"8477996","NJD",10,87,110,4,8,0,2,0,0,0,1,2,0,2,2,0,5941,107,166,44.2,2.42,4.85,1.21,0,0,1,0,43.37,6214,1.16,0,-1.16
"8479395","NJD",9,99,164,5,14,0,2,0,0,0,0,1,0,1,1,0,7707,19,141,37.6,2.34,6.54,0.93,0,0,1,0,25.53,7867,0.46,0,-0.46
"8477508","EDM",31,190,280,22,20,2,2,0,0,0,5,43,3,7,4,6,14857,109,669,40.4,5.33,4.85,0.97,0,0,1,99.08,37.67,15635,0.92,1.38,0.46
"8481554","SEA",44,538,584,42,45,6,17,2,5,5,108,4,13,4,7,7,32424,3678,360,48,4.66,5,2.55,6.85,50,-0.25,12.72,40,36462,0.69,0.69,0
"8476878","TBL",46,517,487,44,31,3,5,0,0,0,13,124,13,17,15,14,33223,877,5157,51.5,4.77,3.36,0.87,0,0,1,53.36,11.87,39257,1.38,1.28,-0.1
"8480426","TBL",44,721,621,54,55,4,12,0,1,0,62,24,10,9,37,18,43395,2701,1630,53.7,4.48,4.56,1.33,1.33,0,1,13.33,19.88,47726,2.79,1.36,-1.43
"8484221","NYI",44,408,504,23,41,5,7,5,4,2,162,6,14,6,11,7,29335,4592,178,44.7,2.82,5.03,1.47,7.06,40.45,0.6667,10.98,121.35,34105,1.16,0.74,-0.42
"8478424","ANA",24,203,187,13,20,2,4,0,0,0,6,6,1,5,4,11,12169,476,127,52.1,3.85,5.92,1.78,0,0,1,7.56,141.73,12772,1.13,3.1,1.97
"8482178","ANA",51,634,571,34,60,2,4,0,0,1,16,58,11,14,13,6,36582,760,2126,52.6,3.35,5.9,0.59,0,1.69,0.9828,52.11,23.71,39468,1.19,0.55,-0.64
"8482206","SJS",5,47,65,4,5,1,0,0,0,0,2,5,0,0,1,0,3346,76,101,42,4.3,5.38,1.08,0,0,1,0,0,3523,1.02,0,-1.02
"8484197","CHI",27,263,277,17,25,1,7,0,1,2,32,8,5,3,7,8,17169,1425,513,48.7,3.56,5.24,1.68,2.53,14.04,0.75,12.63,21.05,19107,1.32,1.51,0.19
"8481219","BOS",34,500,558,48,41,3,4,0,1,0,2,56,2,6,15,8,31346,135,2069,47.3,5.51,4.71,0.8,26.67,0,1,53.33,10.44,33550,1.61,0.86,-0.75
"8481556","CGY",20,174,199,11,15,1,2,0,0,0,2,60,2,6,3,4,10840,234,1578,46.6,3.65,4.98,1,0,0,1,30.77,13.69,12652,0.85,1.14,0.29
"8481611","CAR",6,358,212,10,12,0,0,0,0,1,48,35,6,2,0,0,18098,1836,1279,62.8,1.99,2.39,0,0,2.81,0.9714,11.76,5.63,21213,0,0,0
"8484203","CAR",7,86,84,6,7,1,0,1,0,0,16,3,2,1,1,1,5032,633,216,50.6,4.29,5.01,0.72,5.69,0,1,11.37,16.67,5881,0.61,0.61,0
"8478476","DAL",17,198,195,15,14,1,0,0,0,0,7,2,1,2,4,3,12205,315,230,50.4,4.42,4.13,0.29,0,0,1,11.43,31.3,12750,1.13,0.85,-0.28
"8482072","COL",6,54,49,1,4,0,0,0,0,0,0,0,0,0,1,0,2949,0,3,52.4,1.22,4.88,0,NA,0,NA,NA,0,2952,1.22,0,-1.22
"8483039","COL",1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,20,0,0,0,NA,NA,NA,NA,NA,325,0,0,0
"8476392","WPG",45,545,501,41,43,2,9,0,0,0,18,152,14,20,6,7,34356,970,4178,52.1,4.3,4.51,1.15,0,0,1,51.96,17.23,39504,0.55,0.64,0.09
"8476872","LAK",46,513,614,43,42,8,4,1,1,2,51,153,10,11,13,12,33747,2064,3455,45.5,4.59,4.48,1.28,3.49,2.08,0.9869,17.44,11.46,39266,1.19,1.1,-0.09
"8478062","CBJ",2,26,10,1,3,0,1,0,0,0,0,0,0,0,0,0,1002,0,0,72.2,3.59,10.78,3.59,NA,NA,NA,NA,NA,1002,0,0,0
"8482165","CGY",34,585,635,40,50,1,4,0,0,0,6,78,5,14,9,2,35290,527,3603,48,4.08,5.1,0.51,0,0,1,34.16,13.99,39420,0.82,0.18,-0.64
"8476899","SEA",2,18,34,1,1,0,0,0,0,1,15,5,0,1,0,0,1775,296,107,34.6,2.03,2.03,0,0,33.64,0.8,0,33.64,2178,0,0,0
"8482447","OTT",9,435,317,24,24,0,0,0,0,0,91,67,9,7,0,1,24422,2442,2250,57.8,3.54,3.54,0,0,0,1,13.27,11.2,29114,0,0.12,0.12
"8482634","BOS",24,247,238,32,14,4,3,1,0,3,38,15,1,7,6,8,14852,1382,455,50.9,7.76,3.39,1.7,2.6,23.74,0.8,2.6,55.38,16689,1.29,1.73,0.44
"8476458","ANA",36,431,443,41,51,6,10,0,1,2,52,11,4,7,13,7,25125,2683,372,49.3,5.87,7.31,2.29,1.34,19.35,0.8182,5.37,67.74,28180,1.66,0.89,-0.77
"8484160","DET",19,164,195,11,13,1,1,0,1,1,44,2,9,2,2,2,10353,1893,92,45.7,3.82,4.52,0.7,1.9,39.13,0.5,17.12,78.26,12338,0.58,0.58,0
"8477406","EDM",23,194,245,12,17,1,2,0,0,0,12,81,11,7,6,7,14528,365,2014,44.2,2.97,4.21,0.74,0,0,1,108.49,12.51,16907,1.28,1.49,0.21
"8483432","CBJ",9,72,82,5,7,0,1,0,0,0,5,0,2,0,2,1,4621,151,4,46.8,3.9,5.45,0.78,0,0,NA,47.68,0,4776,1.51,0.75,-0.76
"8482209","CGY",3,47,49,1,2,0,0,0,0,0,4,1,0,0,1,0,2505,297,27,49,1.44,2.87,0,0,0,1,0,0,2829,1.27,0,-1.27
"8483890","VGK",35,419,414,36,32,2,10,1,1,2,68,5,10,5,6,4,25809,2684,243,50.3,5.02,4.46,1.67,2.68,29.63,0.6,13.41,74.07,28736,0.75,0.5,-0.25
"8475831","SEA",20,832,985,38,37,0,1,0,0,1,131,151,5,15,0,1,55965,4078,4627,45.8,2.44,2.38,0.06,0,0.78,0.9934,4.41,11.67,64670,0,0.06,0.06
"8480049","WPG",44,810,688,45,48,0,2,0,0,0,16,226,15,19,7,7,49381,1274,5105,54.1,3.28,3.5,0.15,0,0,1,42.39,13.4,55760,0.45,0.45,0
"8482149","WPG",44,543,507,31,48,3,9,3,2,2,135,7,18,6,10,7,35164,4486,347,51.7,3.17,4.91,1.23,4.01,20.75,0.7143,14.44,62.25,39997,0.9,0.63,-0.27
"8482858","SEA",40,579,664,46,53,2,2,0,1,0,24,77,7,18,19,10,37502,1332,2942,46.6,4.42,5.09,0.38,2.7,0,1,18.92,22.03,41776,1.64,0.86,-0.78
"8481715","STL",1,6,11,3,3,0,0,0,0,0,0,0,0,0,0,0,645,0,0,35.3,16.74,16.74,0,NA,NA,NA,NA,NA,645,0,0,0
"8475763","PIT",17,175,157,14,17,2,3,0,0,1,21,6,4,5,4,1,10597,1307,120,52.7,4.76,5.78,1.7,0,30,0.8333,11.02,150,12024,1.2,0.3,-0.9
"8477435","PIT",12,152,164,13,17,0,0,0,0,0,4,21,4,4,5,3,9872,39,624,48.1,4.74,6.2,0,0,0,1,369.23,23.08,10535,1.71,1.03,-0.68
"8479533","PIT",5,49,59,5,5,0,1,0,0,0,0,12,0,0,1,1,3138,0,401,45.4,5.74,5.74,1.15,NA,0,1,NA,0,3539,1.02,1.02,0
"8480084","UTA",18,257,199,20,14,0,3,0,0,0,5,3,2,3,5,2,14085,101,340,56.4,5.11,3.58,0.77,0,0,1,71.29,31.76,14526,1.24,0.5,-0.74
"8477149","TBL",22,146,169,13,11,0,2,0,0,0,2,6,2,6,13,6,9994,102,98,46.3,4.68,3.96,0.72,0,0,1,70.59,220.41,10194,4.59,2.12,-2.47
"8479383","TBL",2,20,14,1,0,0,0,0,0,0,0,3,0,0,0,0,1182,8,196,58.8,3.05,0,0,0,0,1,0,0,1386,0,0,0
"8481592","TBL",3,15,19,1,1,0,0,0,0,0,1,0,0,0,0,0,1223,151,0,44.1,2.94,2.94,0,0,NA,NA,0,NA,1374,0,0,0
"8475692","MIN",44,659,625,56,53,5,19,4,12,0,305,14,22,13,11,16,38658,6887,589,51.3,5.21,4.94,2.23,8.36,0,1,11.5,79.46,46134,0.86,1.25,0.39
"8482094","MIN",21,195,260,15,15,0,2,0,0,0,7,60,2,11,3,3,13494,445,1603,42.9,4,4,0.53,0,0,1,16.18,24.7,15542,0.69,0.69,0
"8483728","MTL",6,44,52,2,3,0,1,0,0,0,1,1,1,1,5,2,3089,14,42,45.8,2.33,3.5,1.17,0,0,1,257.14,85.71,3145,5.72,2.29,-3.43
"8478173","OTT",2,11,4,0,0,0,0,0,0,0,0,0,0,0,3,1,627,0,0,73.3,0,0,0,NA,NA,NA,NA,NA,627,17.22,5.74,-11.48
"8478841","NJD",13,138,162,9,11,0,3,0,0,0,1,3,1,3,1,2,10198,41,259,46,3.18,3.88,1.06,0,0,1,87.8,41.7,10498,0.34,0.69,0.35
"8481594","NJD",1,5,14,0,0,0,0,0,0,0,1,0,1,0,0,0,484,11,0,26.3,0,0,0,0,NA,NA,327.27,NA,495,0,0,0
"8482941","NJD",1,4,12,0,0,0,0,0,0,0,1,0,1,0,0,0,434,11,0,25,0,0,0,0,NA,NA,327.27,NA,445,0,0,0
"8475786","EDM",43,691,677,53,48,13,7,5,4,2,299,24,34,20,17,14,39977,7513,1207,50.5,4.77,4.32,1.8,4.31,5.97,0.9167,16.29,59.65,48697,1.26,1.03,-0.23
"8484210","NYR",33,417,469,36,36,5,10,3,2,1,67,8,10,8,5,3,28329,2701,480,47.1,4.57,4.57,1.91,6.66,7.5,0.875,13.33,60,31510,0.57,0.34,-0.23
"8479361","TOR",25,1007,1260,51,60,0,1,0,0,4,131,193,12,14,1,4,71212,4892,5801,44.4,2.58,3.03,0.05,0,2.48,0.9793,8.83,8.69,81905,0.04,0.18,0.14
"8482859","SJS",38,260,324,24,29,3,1,0,0,1,14,84,12,12,10,13,19827,503,2087,44.5,4.36,5.27,0.73,0,1.72,0.9881,85.88,20.7,22417,1.61,2.09,0.48
"8478046","CBJ",27,283,258,24,12,6,4,0,0,0,4,4,4,3,8,4,17913,253,227,52.3,4.82,2.41,2.01,0,0,1,56.92,47.58,18393,1.57,0.78,-0.79
"8483703","PIT",2,70,93,7,3,0,0,0,0,0,1,31,0,1,0,0,5793,140,1026,42.9,4.35,1.86,0,0,0,1,0,3.51,6959,0,0,0
"8482761","VGK",1,43,34,0,2,0,0,0,0,0,10,8,2,1,0,0,3004,390,315,55.8,0,2.4,0,0,0,1,18.46,11.43,3709,0,0,0
"8482666","NYR",17,260,227,13,16,0,2,0,2,2,56,4,4,4,2,1,13994,1719,120,53.4,3.34,4.12,0.51,4.19,60,0.5,8.38,120,15833,0.45,0.23,-0.22
"8480021","FLA",14,95,108,5,15,0,0,0,0,0,2,4,1,1,2,3,5723,290,162,46.8,3.15,9.44,0,0,0,1,12.41,22.22,6175,1.17,1.75,0.58
"8483433","FLA",1,8,7,0,2,0,0,0,0,0,0,0,0,0,1,1,409,0,4,53.3,0,17.6,0,NA,0,NA,NA,0,413,8.72,8.72,0
"8477426","TBL",34,354,326,25,39,3,4,1,0,0,72,29,11,8,8,9,22852,1946,1055,52.1,3.94,6.14,1.1,1.85,0,1,20.35,27.3,25853,1.11,1.25,0.14
"8477463","TBL",5,32,35,2,4,0,0,0,0,0,0,6,0,3,1,0,2267,4,203,47.8,3.18,6.35,0,0,0,1,0,53.2,2474,1.46,0,-1.46
"8483398","TBL",23,288,315,21,25,0,1,0,0,0,6,37,6,12,10,13,18224,198,1930,47.8,4.15,4.94,0.2,0,0,1,109.09,22.38,20352,1.77,2.3,0.53
"8484262","NYI",7,52,93,7,7,1,0,0,0,0,0,2,0,0,3,2,4758,22,74,35.9,5.3,5.3,0.76,0,0,1,0,0,4854,2.22,1.48,-0.74
"8473994","DAL",47,468,539,35,39,9,10,2,2,0,111,7,22,6,23,6,32412,4142,344,46.5,3.89,4.33,2.11,3.48,0,1,19.12,62.79,36898,2.24,0.59,-1.65
"8481609","DAL",7,89,105,5,3,0,1,0,0,0,0,1,0,0,2,3,5406,19,360,45.9,3.33,2,0.67,0,0,1,0,0,5785,1.24,1.87,0.63
"8482132","NYR",7,64,78,3,4,0,0,0,0,0,0,1,0,1,2,0,4551,74,23,45.1,2.37,3.16,0,0,0,1,0,156.52,4648,1.55,0,-1.55
"8478211","CGY",2,17,20,0,3,0,0,0,0,0,1,0,1,0,1,1,949,57,0,45.9,0,11.38,0,0,NA,NA,63.16,NA,1006,3.58,3.58,0
"8483513","NSH",38,279,406,23,35,6,0,0,0,0,12,9,12,3,6,7,20673,398,282,40.7,4.01,6.09,1.04,0,0,1,108.54,38.3,21353,1.01,1.18,0.17
"8480144","VAN",21,241,287,13,25,2,2,0,0,0,5,45,5,4,6,5,16956,246,992,45.6,2.76,5.31,0.85,0,0,1,73.17,14.52,18194,1.19,0.99,-0.2
"8481477","MIN",40,306,374,21,22,2,7,0,0,0,5,116,4,12,8,1,21622,331,3456,45,3.5,3.66,1.5,0,0,1,43.5,12.5,25409,1.13,0.14,-0.99
"8484529","EDM",2,7,17,1,0,0,0,0,0,0,0,0,0,0,4,3,627,0,12,29.2,5.74,0,0,NA,0,NA,NA,0,639,22.54,16.9,-5.64
"8479394","VGK",36,1623,1710,84,75,0,0,0,0,1,327,287,23,15,2,5,109363,10151,10159,48.7,2.77,2.47,0,0,0.35,0.9965,8.16,5.32,129673,0.06,0.14,0.08
"8479421","LAK",4,33,31,2,2,0,0,0,0,0,0,1,0,1,0,0,1734,0,33,51.6,4.15,4.15,0,NA,0,1,NA,109.09,1767,0,0,0
"8483510","WPG",23,375,343,19,26,0,3,0,1,0,20,27,4,8,6,1,21727,831,1025,52.2,3.15,4.31,0.5,4.33,0,1,17.33,28.1,23583,0.92,0.15,-0.77
"8478024","ANA",16,814,679,26,34,0,0,0,0,1,129,133,10,10,2,2,46610,4858,4531,54.5,2.01,2.63,0,0,0.79,0.9925,7.41,7.95,55999,0.13,0.13,0
"8483472","UTA",5,68,78,6,1,0,1,0,0,0,0,0,0,0,1,0,4373,0,23,46.6,4.94,0.82,0.82,NA,0,NA,NA,0,4396,0.82,0,-0.82
"8483746","ANA",1,14,22,0,2,0,0,0,0,0,1,1,0,1,0,0,1020,102,78,38.9,0,7.06,0,0,0,1,0,46.15,1200,0,0,0
"8484388","UTA",18,217,168,14,12,0,0,1,2,0,60,4,5,2,4,5,11470,1811,52,56.4,4.39,3.77,0,5.96,0,1,9.94,138.46,13333,1.08,1.35,0.27
